# Data Source: Blockchain.com Public Charts API (https://www.blockchain.com/explorer/charts)
Date,Active Addresses,Transaction Count,Mempool Size,Hash Rate (GH/s),Mining Difficulty,Miner Revenue (USD),Transaction Fees (BTC),Median Confirmation Time (min)
2017-09-24,383449.0,185277.0,,,,6998744.17063086,83.67519444,
2017-09-25,,,9824479.5,,,,,
2017-09-26,,,,7569349.3884371,1103400932964.0,,,12.2833333333333
2017-09-27,,,4079554.5,,,,,
2017-09-28,561793.0,275976.0,,,,9951711.28319571,134.45160224,
2017-09-29,,,8323509.0,,,,,
2017-09-30,,,,7569349.3884371,1103400932964.0,,,10.1166666666667
2017-10-01,,,4536304.0,,,,,
2017-10-02,606138.0,295002.0,,,,9042032.79197735,180.47323995,
2017-10-03,,,6005574.5,,,,,
2017-10-04,,,,7486251.28872091,1123863285132.0,,,15.375
2017-10-05,,,17410001.0,,,,,
2017-10-06,609683.0,283699.0,,,,9444311.29584243,149.02120217,
2017-10-07,,,10479045.0,,,,,
2017-10-08,,,,10167893.5413971,1123863285132.0,,,10.75
2017-10-10,613364.0,303101.0,14508911.5,,,10589103.2255027,167.2582099,
2017-10-12,,,4409932.0,8547734.68040521,1123863285132.0,,,10.6666666666667
2017-10-14,594482.0,293140.0,31869863.0,,,11510644.7555848,227.59563891,
2017-10-16,,,17382282.5,10351762.4275025,1196792694098.0,,,12.3
2017-10-18,646494.0,329579.0,12743049.5,,,11245621.2524095,192.2026716,
2017-10-20,,,23175974.0,10649226.8650745,1196792694098.0,,,12.125
2017-10-22,573815.0,289131.0,39151539.5,,,14386157.8993985,155.33193023,
2017-10-24,,,48429554.0,9935312.21490186,1196792694098.0,,,10.4166666666667
2017-10-26,555570.0,265827.0,,,,14196709.0848065,112.65051758,
2017-10-27,,,18262804.5,,,,,
2017-10-28,,,,6138789.85774571,1452839779145.0,,,22.925
2017-10-29,,,41151210.0,,,,,
2017-10-30,672661.0,316077.0,,,,12873410.4360565,263.59097424,
2017-10-31,,,12096947.0,,,,,
2017-11-01,,,,7872095.2293445,1452839779145.0,,,9.81666666666667
2017-11-02,,,48053274.0,,,,,
2017-11-03,670963.0,277598.0,,,,12745769.1613126,271.77385265,
2017-11-04,,,67005521.0,,,,,
2017-11-05,,,,10183169.0581429,1452839779145.0,,,14.9
2017-11-06,,,45352298.0,,,,,
2017-11-07,714417.0,335636.0,,,,15916555.6435329,294.12731396,
2017-11-08,,,53552539.0,,,,,
2017-11-09,,,,11049821.7439423,1452839779145.0,,,10.7833333333333
2017-11-10,,,89395521.5,,,,,
2017-11-11,459977.0,197081.0,,,,8785091.45149512,323.8993876,
2017-11-12,,,87310487.0,,,,,
2017-11-13,,,,9495610.53578818,1364422081125.0,,,18.6
2017-11-15,709294.0,321788.0,105064713.0,,,17885007.8421946,603.50996198,
2017-11-17,,,90896919.0,11326906.8534045,1364422081125.0,,,9.15
2017-11-19,603430.0,264855.0,63586349.5,,,17836891.9126454,247.44354414,
2017-11-21,,,71510934.0,11733861.5906525,1364422081125.0,,,13.1
2017-11-23,747162.0,352207.0,65213665.5,,,18447902.2439344,265.91956914,
2017-11-25,,,55739031.5,10445729.4715075,1347001430558.0,,,13.025
2017-11-27,829651.0,379256.0,65705534.5,,,22731345.2947229,236.5030831,
2017-11-29,,,109732834.5,11584046.1446846,1347001430558.0,,,10.0833333333333
2017-12-01,869275.0,412908.0,,,,25856448.1705625,247.0519056,
2017-12-02,,,89905828.5,,,,,
2017-12-03,,,,11784925.5575982,1347001430558.0,,,8.38333333333333
2017-12-04,,,70316199.5,,,,,
2017-12-05,891236.0,405709.0,,,,29210388.2872577,219.679754,
2017-12-06,,,86884152.5,,,,,
2017-12-07,,,,11941671.1962486,1590896927258.0,,,10.3333333333333
2017-12-08,,,86752301.0,,,,,
2017-12-09,877575.0,403399.0,,,,42165253.3814881,567.08842445,
2017-12-10,,,81277510.5,,,,,
2017-12-11,,,,13523349.5003875,1590896927258.0,,,13.4
2017-12-12,,,115810460.5,,,,,
2017-12-13,958477.0,424579.0,,,,50475052.9011524,604.2979452,
2017-12-14,,,111072508.5,,,,,
2017-12-15,,,,13365181.6699736,1590896927258.0,,,13.15
2017-12-16,,,102265295.0,,,,,
2017-12-17,877465.0,391910.0,,,,55498368.9347384,535.43867532,
2017-12-19,,,111730474.5,13035760.950516,1873105475221.0,,,9.9
2017-12-21,840740.0,335482.0,109128694.5,,,46165232.3021406,1128.76167038,
2017-12-23,,,117312313.5,12942648.372298,1873105475221.0,,,14.0166666666667
2017-12-25,565075.0,228926.0,121603872.0,,,33837650.8285438,689.39441204,
2017-12-27,,,113237385.5,14525562.2020035,1873105475221.0,,,8.13333333333333
2017-12-29,838926.0,353824.0,110138058.5,,,41872625.551997,785.79504963,
2017-12-31,,,116430289.0,15177350.2495293,1873105475221.0,,,9.13333333333333
2018-01-02,850802.0,340980.0,117150060.5,,,39946758.985841,649.16497626,
2018-01-04,,,,16127548.7258182,1931136454487.0,,,13.95
2018-01-05,,,115641789.5,,,,,
2018-01-06,889099.0,358847.0,,,,46563789.9760972,694.47790564,
2018-01-07,,,106884829.0,,,,,
2018-01-08,,,,15935554.0981299,1931136454487.0,,,14.875
2018-01-09,,,131893516.5,,,,,
2018-01-10,876990.0,347393.0,,,,39636974.2597653,720.32570087,
2018-01-11,,,138784830.0,,,,,
2018-01-12,,,,17087521.8642597,1931136454487.0,,,8.16666666666667
2018-01-13,,,128659059.5,,,,,
2018-01-14,592042.0,235045.0,,,,33285730.8286788,491.32446483,
2018-01-15,,,123838037.0,,,,,
2018-01-16,,,,17608758.1817911,2227847638503.0,,,13.025
2018-01-17,,,127760819.0,,,,,
2018-01-18,744190.0,309495.0,,,,32739932.5047795,656.89753535,
2018-01-19,,,97805195.5,,,,,
2018-01-20,,,,19712949.4110618,2227847638503.0,,,7.45
2018-01-22,574421.0,245562.0,128023293.0,,,27049040.6377818,314.61253947,
2018-01-24,,,112810038.5,19491455.5974543,2227847638503.0,,,12.325
2018-01-26,514622.0,220459.0,95945550.0,,,23885798.1844209,209.13221596,
2018-01-28,,,84636713.5,20445148.5647756,2603077300218.0,,,11.95
2018-01-30,531441.0,236609.0,51522180.5,,,24473743.4213841,160.30090386,
2018-02-01,,,48129252.0,20703947.9136968,2603077300218.0,,,12.475
2018-02-03,436197.0,194891.0,44489825.0,,,19143008.6973898,146.92776937,
2018-02-05,,,21361528.0,23938939.775212,2603077300218.0,,,6.13333333333333
2018-02-07,489403.0,213719.0,,,,15016975.9975587,123.52109098,
2018-02-08,,,22112750.0,,,,,
2018-02-09,,,,19291612.224166,2874674234415.0,,,12.2
2018-02-10,,,35890980.0,,,,,
2018-02-11,368625.0,147208.0,,,,16243960.9275333,61.96458348,
2018-02-12,,,24877502.5,,,,,
2018-02-13,,,,23435736.3315795,2874674234415.0,,,11.05
2018-02-14,,,56137072.5,,,,,
2018-02-15,475030.0,198183.0,,,,16956455.4438234,64.08005499,
2018-02-16,,,6784677.0,,,,,
2018-02-17,,,,21292223.8622277,2874674234415.0,,,7.93333333333333
2018-02-18,,,37860054.0,,,,,
2018-02-19,436342.0,187367.0,,,,23360784.6795428,50.9081119,
2018-02-20,,,4809686.5,,,,,
2018-02-21,,,,25265138.8267172,3007383866429.0,,,6.88333333333333
2018-02-22,,,6000177.0,,,,,
2018-02-23,424503.0,185193.0,,,,19432244.5627423,73.94810594,
2018-02-25,,,36318954.5,25564134.5524772,3007383866429.0,,,6.5
2018-02-27,494788.0,219624.0,86293313.5,,,21628887.7869834,50.54578675,
2018-03-01,,,35703280.5,24667147.3751973,3007383866429.0,,,11.225
2018-03-03,416967.0,177024.0,32319191.5,,,26214536.4268542,37.96379904,
2018-03-05,,,34297442.5,24372959.7309369,3233581400367.21,,,13.55
2018-03-07,474917.0,213978.0,20437282.5,,,21157511.2468039,34.8377064,
2018-03-09,,,15978965.0,23882228.9980992,3290605988755.0,,,13.125
2018-03-11,349041.0,150884.0,2144840.5,,,18210037.1103318,39.61038377,
2018-03-13,,,,25845151.9294498,3290605988755.0,,,7.3
2018-03-14,,,507523.5,,,,,
2018-03-15,459150.0,206186.0,,,,14891789.5575998,36.64624829,
2018-03-16,,,146788.5,,,,,
2018-03-17,,,,24372959.7309369,3290605988755.0,,,11.4
2018-03-18,,,890143.5,,,,,
2018-03-19,421648.0,191528.0,,,,16605902.4023534,30.78064883,
2018-03-20,,,3605413.0,,,,,
2018-03-21,,,,26162835.2122593,3462542391191.0,,,7.86666666666667
2018-03-22,,,1277246.0,,,,,
2018-03-23,430897.0,179818.0,,,,14416156.914284,26.25767336,
2018-03-24,,,1833196.0,,,,,
2018-03-25,,,,23236728.6424672,3462542391191.0,,,8.65
2018-03-26,,,1132197.5,,,,,
2018-03-27,414091.0,187065.0,,,,15343941.6498773,27.51028124,
2018-03-29,,,857303.0,26162835.2122593,3462542391191.0,,,11.625
2018-03-31,332753.0,148617.0,370715.5,,,11496221.1522506,20.07447617,
2018-04-02,,,1024313.5,27227579.6162083,3511060552899.0,,,6.85
2018-04-04,432978.0,185710.0,728715.0,,,13317444.6543738,24.81899369,
2018-04-06,,,4010110.0,24085935.8143381,3511060552899.0,,,9.45
2018-04-08,311300.0,138535.0,132805.0,,,14381384.2556293,21.01734283,
2018-04-10,,,177960.5,28623865.7503728,3511060552899.0,,,6.9
2018-04-12,442158.0,210879.0,955573.5,,,14467514.3872462,35.70920887,
2018-04-14,,,,26146926.5194725,3796188328004.62,,,8.46666666666667
2018-04-15,,,27670765.0,,,,,
2018-04-16,433712.0,196106.0,,,,14466032.4235628,25.73063079,
2018-04-17,,,557665.5,,,,,
2018-04-18,,,,30536556.519092,3839316899029.0,,,10.4
2018-04-19,,,299680.0,,,,,
2018-04-20,509923.0,207777.0,,,,14670398.2209767,29.02296386,
2018-04-21,,,705167.5,,,,,
2018-04-22,,,,30536556.519092,3839316899029.0,,,7.1
2018-04-23,,,397276.0,,,,,
2018-04-24,548252.0,254493.0,,,,19313819.5456429,65.4108642,
2018-04-25,,,13309741.5,,,,,
2018-04-26,,,,26910340.4324498,3839316899029.0,,,8.61666666666667
2018-04-27,,,5500941.0,,,,,
2018-04-28,429929.0,203681.0,,,,15653776.3788926,41.9470722,
2018-04-29,,,363848.5,,,,,
2018-04-30,,,,30990335.3016848,4022059196164.0,,,10.75
2018-05-02,468951.0,212296.0,136926.0,,,16550285.1275183,38.88684015,
2018-05-04,,,4373310.5,27591395.3008549,4022059196164.0,,,11.2
2018-05-06,386315.0,171761.0,1540719.5,,,16838802.1726855,31.28195837,
2018-05-08,,,2449972.0,27791332.9479625,4022059196164.0,,,13.6083333333333
2018-05-10,465046.0,208961.0,640024.0,,,19067802.4806501,26.71177891,
2018-05-12,,,2158973.0,33988897.1882526,4143878474754.0,,,6.85
2018-05-14,469798.0,209697.0,5614810.0,,,14739381.0305533,35.25774075,
2018-05-16,,,456551.5,36872803.6163467,4143878474754.0,,,9.95
2018-05-18,499648.0,211496.0,,,,15763512.3289478,70.13995212,
2018-05-19,,,237479.5,,,,,
2018-05-20,,,,29663037.5461113,4143878474754.0,,,11.5083333333333
2018-05-21,,,660122.0,,,,,
2018-05-22,441616.0,203337.0,,,,15794378.6165236,26.52413321,
2018-05-23,,,518972.5,,,,,
2018-05-24,,,,30616246.3183454,4219142059012.62,,,11.75
2018-05-25,,,1904728.0,,,,,
2018-05-26,356716.0,158783.0,,,,15506006.4825006,22.51408114,
2018-05-27,,,244453.5,,,,,
2018-05-28,,,,33399541.438195,4306949573981.0,,,8.66666666666667
2018-05-29,,,3320542.5,,,,,
2018-05-30,443065.0,204077.0,,,,16513656.6717777,22.66213792,
2018-05-31,,,1090109.0,,,,,
2018-06-01,,,,35540537.6842331,4306949573981.0,,,10.125
2018-06-02,,,1674523.5,,,,,
2018-06-03,369975.0,163443.0,,,,16165187.1658882,15.3074038,
2018-06-05,,,6218167.5,42980660.1034435,4415593341673.57,,,11.1
2018-06-07,433804.0,207627.0,42088760.0,,,13918250.6520602,20.6699365,
2018-06-09,,,388849.0,35121339.3988139,4940704885521.0,,,8.35
2018-06-11,446188.0,213196.0,825553.5,,,11987207.9874201,24.67101897,
2018-06-13,,,2697123.0,35121339.3988139,4940704885521.0,,,15.075
2018-06-15,476263.0,205861.0,2845303.5,,,13178785.7305518,23.19453295,
2018-06-17,,,706298.5,38559792.2070893,4940704885521.0,,,6.73333333333333
2018-06-19,413610.0,191805.0,8306385.0,,,13569989.109128,83.80865389,
2018-06-21,,,,42908653.8315633,5077499034879.0,,,9.475
2018-06-22,,,202119.5,,,,,
2018-06-23,368137.0,163295.0,,,,13084984.3584379,31.93798474,
2018-06-24,,,176027.5,,,,,
2018-06-25,,,,39627403.832679,5077499034879.0,,,8.25
2018-06-26,,,4885176.5,,,,,
2018-06-27,397242.0,188510.0,,,,9410792.753692,32.15886049,
2018-06-28,,,635328.0,,,,,
2018-06-29,,,,38112980.7562709,5077499034879.0,,,7.86666666666667
2018-06-30,,,9325654.5,,,,,
2018-07-01,341862.0,156247.0,,,,11937510.4443779,16.7928896,
2018-07-02,,,9920378.0,,,,,
2018-07-03,,,,30929068.6931155,5363678461481.0,,,17.475
2018-07-04,,,907290.0,,,,,
2018-07-05,413998.0,199600.0,,,,11406742.2965554,19.76600519,
2018-07-06,,,397705.5,,,,,
2018-07-07,,,,41594264.7941898,5363678461481.0,,,7.63333333333333
2018-07-09,425385.0,206546.0,376209.0,,,11538923.6101558,19.92606527,
2018-07-11,,,4577925.0,35995036.8411258,5363678461481.0,,,16.0
2018-07-13,473175.0,207904.0,42232007.0,,,11580161.27454,19.53514153,
2018-07-15,,,479060.5,35461777.0360721,5363678461481.0,,,13.45
2018-07-17,487160.0,233966.0,879404.5,,,14162648.5568392,24.94209666,
2018-07-19,,,3765094.5,44021066.1135111,5178671069072.0,,,7.0
2018-07-21,385950.0,184803.0,670923.0,,,12868685.0037298,17.37819099,
2018-07-23,,,2329181.5,42733900.4376774,5178671069072.0,,,10.225
2018-07-25,525952.0,250208.0,,,,18521932.1199499,26.82417337,
2018-07-26,,,344668.0,,,,,
2018-07-27,,,,42991333.5728441,5178671069072.0,,,10.425
2018-07-28,,,657610.5,,,,,
2018-07-29,380501.0,168407.0,,,,17783188.6373367,15.67077716,
2018-07-30,,,901838.5,,,,,
2018-07-31,,,,43474975.9754299,5949437371609.0,,,8.46666666666667
2018-08-01,,,1758220.0,,,,,
2018-08-02,470017.0,224873.0,,,,14896249.0194185,25.20903778,
2018-08-03,,,9916040.5,,,,,
2018-08-04,,,,52051671.9161698,5949437371610.0,,,4.15
2018-08-05,,,911635.0,,,,,
2018-08-06,452410.0,218607.0,,,,11561668.3213017,17.7504862,
2018-08-07,,,5858488.0,,,,,
2018-08-08,,,,46432457.3343105,5949437371610.0,,,6.64166666666667
2018-08-09,,,179182.0,,,,,
2018-08-10,510030.0,226148.0,,,,14364533.2889265,20.41451761,
2018-08-12,,,475905.5,49230273.0794216,6389316883512.0,,,4.575
2018-08-14,514445.0,247622.0,2396762.0,,,10463532.7086275,26.45582537,
2018-08-16,,,334266.0,50183117.0745072,6389316883512.0,,,6.72916666666667
2018-08-18,399289.0,190935.0,1320081.0,,,13176949.401446,16.45331646,
2018-08-20,,,1177023.5,47642199.754279,6389316883512.0,,,7.20833333333333
2018-08-22,484463.0,230333.0,4661389.5,,,13754538.29512,24.27418043,
2018-08-24,,,1192012.5,47211617.4407006,6505039002077.41,,,6.87916666666667
2018-08-26,368938.0,172747.0,944036.5,,,14782108.510734,27.80300602,
2018-08-28,,,,51165065.369764,6727225469723.0,,,8.51666666666667
2018-08-29,,,4654904.0,,,,,
2018-08-30,463657.0,231391.0,,,,13524159.9511415,24.10101603,
2018-08-31,,,443236.0,,,,,
2018-09-01,,,,50496240.9858456,6727225469723.0,,,6.15
2018-09-02,,,150457.0,,,,,
2018-09-03,455957.0,222897.0,,,,13221829.9042709,19.91598267,
2018-09-04,,,2017717.0,,,,,
2018-09-05,,,,44142409.33862,6727225469723.0,,,11.9083333333333
2018-09-06,,,841964.0,,,,,
2018-09-07,539383.0,230790.0,,,,12582725.3198711,27.92194982,
2018-09-08,,,900330.5,,,,,
2018-09-09,,,,56874984.6776413,7019199231177.0,,,5.05
2018-09-10,,,865924.5,,,,,
2018-09-11,474061.0,237571.0,,,,11243962.7129766,23.27470384,
2018-09-12,,,268418.5,,,,,
2018-09-13,,,,51641090.3821529,7019199231177.0,,,7.33333333333333
2018-09-15,427958.0,211071.0,10270568.0,,,11500218.9046532,15.69995673,
2018-09-17,,,1568140.0,47105048.6593962,7019199231177.0,,,7.91666666666667
2018-09-19,480228.0,251037.0,527879.0,,,13390617.4929546,17.09335521,
2018-09-21,,,2470407.5,51200543.8778585,7152633351906.0,,,8.725
2018-09-23,401264.0,200319.0,269027.5,,,12664817.2593975,14.47737832,
2018-09-25,,,7619424.5,60089527.1899868,7152633351906.0,,,6.3
2018-09-27,481908.0,248686.0,4032917.0,,,11811663.0811172,23.65350638,
2018-09-29,,,741566.5,54045018.5377396,7152633351906.0,,,6.95833333333333
2018-10-01,484983.0,242820.0,,,,13302756.841859,21.82334691,
2018-10-02,,,2171585.5,,,,,
2018-10-03,,,,51556103.2103437,7152633351906.0,,,7.51666666666667
2018-10-04,,,423358.0,,,,,
2018-10-05,533087.0,244719.0,,,,10781240.5783847,21.33672301,
2018-10-06,,,963553.5,,,,,
2018-10-07,,,,52623567.2251537,7454968648263.0,,,6.5875
2018-10-08,,,1553345.5,,,,,
2018-10-09,463257.0,235862.0,,,,10819341.6623845,16.66631934,
2018-10-10,,,636031.0,,,,,
2018-10-11,,,,58923571.7521087,7454968648263.0,,,6.68333333333333
2018-10-12,,,14580715.0,,,,,
2018-10-13,400481.0,205097.0,,,,11153382.1683486,13.28476496,
2018-10-14,,,2856310.0,,,,,
2018-10-15,,,,60035337.2568655,7454968648263.0,,,7.30833333333333
2018-10-16,,,2124595.5,,,,,
2018-10-17,490531.0,260362.0,,,,11388324.9367584,18.8500803,
2018-10-19,,,2686598.0,50702736.5834647,7182852313938.0,,,9.19166666666667
2018-10-21,403199.0,211505.0,455851.5,,,11177638.2230549,12.46404029,
2018-10-23,,,425893.0,54987474.8862927,7182852313938.0,,,7.29166666666667
2018-10-25,474715.0,254599.0,3442828.0,,,11078368.7086216,17.53993992,
2018-10-27,,,333778.5,48560367.4320507,7182852313938.0,,,6.975
2018-10-29,495174.0,269754.0,9852654.5,,,11701707.396594,19.6041759,
2018-10-31,,,2324384.5,58201028.6134137,7182852313938.0,,,6.88333333333333
2018-11-02,565269.0,292704.0,9264314.0,,,11791348.731355,18.32471846,
2018-11-04,,,3606119.5,44285199.6469399,7184404942702.0,,,10.1291666666667
2018-11-06,519342.0,285451.0,,,,10388473.3176845,19.18392815,
2018-11-07,,,8008729.0,,,,,
2018-11-08,,,,43213783.5264494,7184404942702.0,,,12.25
2018-11-09,,,358236.5,,,,,
2018-11-10,448643.0,252499.0,,,,10836466.3614449,16.64920253,
2018-11-11,,,699866.5,,,,,
2018-11-12,,,,49999418.9562224,7184404942702.0,,,9.875
2018-11-13,,,5882789.5,,,,,
2018-11-14,524970.0,292755.0,,,,10486098.1233794,25.82337117,
2018-11-15,,,12981913.5,,,,,
2018-11-16,,,,44946674.6331138,7175974755379.84,,,12.2541666666667
2018-11-17,,,483764.0,,,,,
2018-11-18,393876.0,239803.0,,,,8599720.95927254,18.03746701,
2018-11-19,,,22432885.5,,,,,
2018-11-20,,,,43657349.0874779,6653303141406.0,,,12.0875
2018-11-21,,,21318125.0,,,,,
2018-11-22,467175.0,266116.0,,,,6996199.90465438,39.13421764,
2018-11-24,,,1409715.0,47295461.5114344,6653303141406.0,,,8.2
2018-11-26,469613.0,257062.0,3461908.5,,,5473562.85458386,38.27901151,
2018-11-28,,,3298841.5,39027024.1842606,6653303141406.0,,,11.9
2018-11-30,460123.0,250157.0,9009165.5,,,5401820.88924666,40.77812171,
2018-12-02,,,2690019.0,37704074.2119128,6653303141406.0,,,8.9
2018-12-04,492965.0,270189.0,3724596.0,,,7036398.75283324,31.50009203,
2018-12-06,,,2159052.5,37892374.8161739,5646403851535.0,,,9.48333333333333
2018-12-08,382550.0,231104.0,3042281.5,,,5447972.13209918,19.7523634,
2018-12-10,,,,34804847.9793004,5646403851535.0,,,9.88333333333333
2018-12-11,,,3496823.5,,,,,
2018-12-12,439270.0,261423.0,,,,5160390.73972739,22.35779149,
2018-12-13,,,450934.5,,,,,
2018-12-14,,,,40979901.6530473,5646403851535.0,,,7.225
2018-12-15,,,2480955.5,,,,,
2018-12-16,364388.0,226453.0,,,,4666604.25778655,14.84875261,
2018-12-17,,,420135.5,,,,,
2018-12-18,,,,35766529.4260719,5621092245587.73,,,10.0333333333333
2018-12-19,,,8552192.5,,,,,
2018-12-20,475406.0,287273.0,,,,6721946.32294331,27.62806589,
2018-12-21,,,4512305.5,,,,,
2018-12-22,,,,44422290.5748598,5106422924660.0,,,4.73333333333333
2018-12-23,,,2523610.0,,,,,
2018-12-24,419725.0,272297.0,,,,8231393.77197834,23.01715097,
2018-12-25,,,1060135.0,,,,,
2018-12-26,,,,39853140.68716,5106422924660.0,,,5.625
2018-12-28,485694.0,308267.0,1469490.5,,,7898836.22197374,17.97068908,
2018-12-30,,,1302995.0,44676132.2352876,5106422924660.0,,,3.89583333333333
2019-01-01,310120.0,234725.0,1610908.5,,,7012103.64869832,11.22870449,
2019-01-03,,,1564596.0,43291796.7608921,5618595848853.0,,,6.11666666666667
2019-01-05,385489.0,265192.0,466732.0,,,8052390.56037927,12.27107591,
2019-01-07,,,1306121.5,39381569.9566825,5618595848853.0,,,8.46666666666667
2019-01-09,463346.0,319056.0,326543.5,,,8518054.36444044,24.16978699,
2019-01-11,,,1533573.0,41336683.3587873,5618595848853.0,,,7.175
2019-01-13,372207.0,276997.0,,,,6266417.92080623,14.17709438,
2019-01-14,,,243971.5,,,,,
2019-01-15,,,,38609293.9848521,5883988430955.0,,,9.48333333333333
2019-01-16,,,592464.5,,,,,
2019-01-17,462879.0,296695.0,,,,5891153.31180589,23.48759589,
2019-01-18,,,1804761.5,,,,,
2019-01-19,,,,38901788.6362525,5883988430955.0,,,7.58333333333333
2019-01-20,,,620801.5,,,,,
2019-01-21,449404.0,315202.0,,,,6879083.71968765,19.91907516,
2019-01-22,,,6847934.5,,,,,
2019-01-23,,,,42704219.1044576,5883988430955.0,,,7.01666666666667
2019-01-24,,,3309209.5,,,,,
2019-01-25,492261.0,301085.0,,,,6309969.92281265,24.82339222,
2019-01-26,,,1878110.0,,,,,
2019-01-27,,,,40071767.241854,5883988430955.0,,,7.98333333333333
2019-01-28,,,1713109.0,,,,,
2019-01-29,480702.0,326162.0,,,,6364552.33446091,23.14980149,
2019-01-31,,,802171.5,44802503.958942,5814661935892.0,,,6.43333333333333
2019-02-02,418174.0,322032.0,570855.0,,,6325531.02417506,18.92618462,
2019-02-04,,,2844149.5,42490116.6578353,5814661935892.0,,,6.41666666666667
2019-02-06,482655.0,349596.0,2781418.5,,,6985845.57387517,21.79051765,
2019-02-08,,,10086247.5,47114891.2600487,5814661935892.0,,,6.71666666666667
2019-02-10,380922.0,299609.0,340658.5,,,6454979.70124316,13.62075475,
2019-02-12,,,13332614.5,38568926.138295,6061518831027.0,,,10.3916666666667
2019-02-14,473265.0,354483.0,2032676.5,,,6566282.2719383,26.180398,
2019-02-16,,,,45197960.3183144,6061518831027.0,,,7.325
2019-02-17,,,2093258.0,,,,,
2019-02-18,508261.0,344274.0,,,,7556019.10851886,29.40410079,
2019-02-19,,,804568.5,,,,,
2019-02-20,,,,39171565.6092058,6061518831027.0,,,11.4083333333333
2019-02-21,,,1718327.0,,,,,
2019-02-22,542172.0,350306.0,,,,8096363.88186099,39.01280561,
2019-02-23,,,2334754.5,,,,,
2019-02-24,,,,41298258.2978092,6064081790460.55,,,10.1916666666667
2019-02-25,,,7809436.0,,,,,
2019-02-26,532149.0,366568.0,,,,7878415.30725483,35.84517142,
2019-02-27,,,4465136.5,,,,,
2019-02-28,,,,45274965.6436762,6071846049921.0,,,7.525
2019-03-01,,,8180842.0,,,,,
2019-03-02,481021.0,335864.0,,,,6565214.95545392,25.32153705,
2019-03-03,,,1663398.0,,,,,
2019-03-04,,,,41351135.2878909,6071846049921.0,,,10.675
2019-03-06,524992.0,277863.0,327444.0,,,6388631.33749861,38.43684345,
2019-03-08,,,1369954.0,44067633.2265115,6071846049921.0,,,8.13333333333333
