Date,Close,High,Low,Open,Volume,Index,Currency,Daily_Return,MA_5,MA_20,MA_50,MA_200,Volatility_20,CloseUSD
,^HSI,^HSI,^HSI,^HSI,^HSI,,,,,,,,,
2018-10-08,26202.5703125,26717.599609375,26187.830078125,26717.599609375,2296488600.0,HSI,HKD,-0.013924132880210993,26723.330078125,27097.43046875,27605.318203125,29724.33365234375,0.012727451145141138,3353.929
2018-10-09,26172.91015625,26366.599609375,26067.509765625,26194.169921875,1744919700.0,HSI,HKD,-0.0011319559835643034,26532.6359375,27057.40244140625,27552.6908203125,29709.087705078124,0.01272382488933056,3350.1325
2018-10-10,26193.0703125,26499.83984375,26193.0703125,26281.279296875,1719141400.0,HSI,HKD,0.0007702680416372676,26352.998046875,27036.3849609375,27501.889609375,29694.22115234375,0.012415614757699143,3352.713
2018-10-11,25266.369140625,25437.849609375,25125.220703125,25392.900390625,3090446400.0,HSI,HKD,-0.0353796313612289,26081.498046875,26978.57587890625,27435.556796875,29676.312451171874,0.014597296326453383,3234.09525
2018-10-12,25801.490234375,25835.759765625,25286.859375,25401.41015625,2099313400.0,HSI,HKD,0.021179184502992054,25927.28203125,26951.3984375,27384.771796875,29660.0678515625,0.01549580710288422,3302.59075
2018-10-15,25445.060546875,25683.58984375,25399.5390625,25683.58984375,1614888500.0,HSI,HKD,-0.013814306238216112,25775.780078125,26872.926953125,27339.381796875,29641.024853515624,0.01443265239136656,3256.9677500000003
2018-10-16,25462.259765625,25712.130859375,25266.5390625,25586.16015625,1467251700.0,HSI,HKD,0.0006759354617495994,25633.65,26781.71943359375,27295.1005859375,29622.165703125,0.014138809487051584,3259.16925
2018-10-18,25454.55078125,25674.66015625,25261.720703125,25674.66015625,1764725000.0,HSI,HKD,-0.00030276120210692703,25485.94609375,26707.8044921875,27247.800390625,29602.603154296874,0.013968747250406895,3258.1825
2018-10-19,25561.400390625,25743.44921875,25090.30078125,25172.029296875,2037871700.0,HSI,HKD,0.004197662347029452,25544.95234375,26631.64150390625,27194.05078125,29582.520107421875,0.013927054619719706,3271.85925
2018-10-22,26153.150390625,26234.859375,25668.330078125,25668.330078125,2222812200.0,HSI,HKD,0.023150140092364824,25615.284375,26568.93056640625,27149.9309765625,29565.29755859375,0.01475377518040559,3347.60325
2018-10-23,25346.55078125,26015.490234375,25315.759765625,26015.490234375,1772912000.0,HSI,HKD,-0.030841393764329705,25595.582421875,26462.374609375,27084.7159765625,29542.7117578125,0.01601850810663098,3244.3585000000003
2018-10-24,25249.779296875,25653.359375,25194.2890625,25401.169921875,1962753500.0,HSI,HKD,-0.003817935040162812,25553.086328125,26327.1845703125,27022.3791796875,29519.36490234375,0.015221864503050976,3231.97175
2018-10-25,24994.4609375,24994.4609375,24653.7890625,24766.720703125,2288634200.0,HSI,HKD,-0.010111706576643176,25461.068359375,26201.9380859375,26963.5369921875,29491.760654296875,0.01504321745113179,3199.291
2018-10-26,24717.630859375,25062.19921875,24589.0390625,25031.490234375,1688395600.0,HSI,HKD,-0.011075657075270695,25292.314453125,26046.976171875,26902.831015625,29462.5440625,0.01460503423493286,3163.85675
2018-10-29,24812.0390625,24955.7890625,24594.740234375,24955.7890625,2000985900.0,HSI,HKD,0.003819468122252978,25024.0921875,25901.79462890625,26852.6,29432.92185546875,0.014757187771563523,3175.9410000000003
2018-10-30,24585.529296875,24939.1796875,24540.630859375,24765.119140625,2100387500.0,HSI,HKD,-0.009129026641237936,24871.887890625,25741.6451171875,26802.309375,29401.776298828125,0.014653767950947354,3146.9477500000003
2018-10-31,24979.689453125,24979.689453125,24700.109375,24752.830078125,2363084500.0,HSI,HKD,0.016032201360826503,24817.869921875,25634.310546875,26757.6349609375,29372.177099609376,0.014811486617534354,3197.40025
2018-11-01,25416.0,25535.119140625,25190.900390625,25228.75,2176972600.0,HSI,HKD,0.01746661213277889,24902.177734375,25550.54755859375,26713.9945703125,29344.200048828126,0.015567262096494318,3253.248
2018-11-02,26486.349609375,26486.349609375,25909.7109375,25980.439453125,3518978800.0,HSI,HKD,0.042113220387747896,25255.921484375,25543.67158203125,26688.66578125,29321.263193359377,0.018164043942048222,3390.25275
2018-11-05,25934.390625,26146.810546875,25747.51953125,26050.33984375,1626675400.0,HSI,HKD,-0.02083937547134207,25480.391796875,25511.76259765625,26648.8019921875,29295.333193359376,0.01874696025406045,3319.602
2018-11-06,26120.9609375,26159.830078125,25826.689453125,26062.240234375,1562913100.0,HSI,HKD,0.00719393469458085,25787.478125,25507.68212890625,26615.4119921875,29268.875302734374,0.018577525532700603,3343.483
2018-11-07,26147.689453125,26530.869140625,25920.720703125,26125.08984375,1731287400.0,HSI,HKD,0.0010232592778249838,26021.078125,25506.42109375,26584.9283984375,29242.919404296874,0.018576817402777866,3346.90425
2018-11-08,26227.720703125,26491.26953125,26141.25,26491.26953125,1654626400.0,HSI,HKD,0.0030607388902745836,26183.422265625,25508.15361328125,26544.057421875,29214.5342578125,0.018588123158124886,3357.14825
2018-11-09,25601.919921875,25925.08984375,25475.3203125,25925.08984375,1839798600.0,HSI,HKD,-0.023860280820187207,26006.536328125,25524.93115234375,26489.0634375,29182.626806640626,0.017577660001118055,3277.04575
2018-11-12,25633.1796875,25765.9609375,25505.330078125,25576.279296875,1171178800.0,HSI,HKD,0.001220993023975936,25946.294140625,25516.515625,26433.3982421875,29150.1830078125,0.016914175653146072,3281.047
2018-11-13,25792.869140625,25792.869140625,25092.30078125,25092.30078125,1689989400.0,HSI,HKD,0.006229794940456612,25880.67578125,25533.9060546875,26385.974609375,29117.872900390626,0.016656400527896194,3301.48725
2018-11-14,25654.4296875,25874.359375,25489.859375,25874.359375,1431673200.0,HSI,HKD,-0.005367353758522042,25782.023828125,25543.51455078125,26341.2921875,29084.177998046875,0.016713683443895885,3283.7670000000003
2018-11-15,26103.33984375,26127.140625,25611.720703125,25862.1796875,1534457400.0,HSI,HKD,0.017498348695263788,25757.14765625,25575.95400390625,26309.108203125,29050.041201171876,0.017136853481887357,3341.2275
2018-11-16,26183.529296875,26197.310546875,25850.0390625,26041.560546875,1330024100.0,HSI,HKD,0.003071999736623754,25873.46953125,25607.06044921875,26273.3119921875,29016.165390625,0.017129021876186347,3351.49175
2018-11-19,26372.0,26397.390625,26146.390625,26278.869140625,1320040400.0,HSI,HKD,0.00719806336984119,26021.23359375,25618.0029296875,26255.875,28984.75314453125,0.016416673593731702,3375.616
2018-11-20,25840.33984375,26132.2890625,25776.220703125,26043.509765625,1205800000.0,HSI,HKD,-0.020160024125966958,26030.727734375,25642.6923828125,26233.185390625,28948.18423828125,0.015489451501131006,3307.5635
2018-11-21,25971.470703125,25998.279296875,25494.509765625,25496.849609375,1397423500.0,HSI,HKD,0.005074656918907294,26094.1359375,25678.776953125,26213.145390625,28913.207138671874,0.015469123330830082,3324.34825
2018-11-22,26019.41015625,26139.390625,25873.380859375,26139.390625,1010983600.0,HSI,HKD,0.0018458505362668465,26077.35,25730.0244140625,26201.2651953125,28880.267744140627,0.01522492864306188,3330.4845
2018-11-23,25927.6796875,25983.25,25807.259765625,25950.0703125,877061500.0,HSI,HKD,-0.003525463036984533,26026.180078125,25790.52685546875,26191.3677734375,28845.469794921875,0.014971996758313117,3318.743
2018-11-26,26376.1796875,26413.759765625,26031.900390625,26099.349609375,1611982200.0,HSI,HKD,0.01729811558171268,26027.016015625,25868.73388671875,26191.9905859375,28814.140244140624,0.015333582390685267,3376.1510000000003
2018-11-27,26331.9609375,26417.83984375,26158.970703125,26345.369140625,1394358800.0,HSI,HKD,-0.001676465300278318,26125.340234375,25956.05546875,26178.34,28782.79115234375,0.015107800156791138,3370.491
2018-11-28,26682.560546875,26705.30078125,26332.66015625,26406.6796875,1415273800.0,HSI,HKD,0.013314603124589208,26267.558203125,26041.1990234375,26166.2630078125,28754.9778515625,0.015001424928083571,3415.36775
2018-11-29,26451.029296875,26923.330078125,26399.810546875,26904.2109375,1469593600.0,HSI,HKD,-0.008677250056015162,26353.88203125,26092.95048828125,26156.6266015625,28734.2558984375,0.01485030810449572,3385.73175
2018-11-30,26506.75,26683.25,26396.619140625,26506.08984375,2000815900.0,HSI,HKD,0.0021065608638368705,26469.69609375,26093.9705078125,26145.0683984375,28715.17365234375,0.011491796738780277,3392.864
2018-12-03,27182.0390625,27259.4296875,27006.830078125,27185.66015625,2549703200.0,HSI,HKD,0.02547611693247953,26630.86796875,26156.3529296875,26140.561796875,28698.8275,0.011714268977031112,3479.301
2018-12-04,27260.439453125,27260.439453125,26984.7109375,27119.189453125,1880483300.0,HSI,HKD,0.0028842718695507585,26816.563671875,26213.32685546875,26136.2171875,28687.59259765625,0.011661296997625,3489.3362500000003
2018-12-05,26819.6796875,26914.869140625,26745.689453125,26745.689453125,1330919400.0,HSI,HKD,-0.016168476167924495,26843.9875,26246.9263671875,26113.5391796875,28674.392841796875,0.012365129935592533,3432.919
2018-12-06,26156.380859375,26381.119140625,26016.08984375,26349.419921875,2123180600.0,HSI,HKD,-0.02473179530306424,26785.0578125,26243.359375,26086.678984375,28655.977099609376,0.013656140246573623,3348.0167500000002
2018-12-07,26063.759765625,26280.66015625,26055.779296875,26249.810546875,2726993500.0,HSI,HKD,-0.003541051579266985,26696.459765625,26266.4513671875,26051.616796875,28633.717900390624,0.01249804484546949,3336.16125
2018-12-10,25752.380859375,25845.33984375,25570.890625,25794.94921875,1544284600.0,HSI,HKD,-0.011946814621145774,26410.528125,26272.41142578125,26012.351015625,28606.90265625,0.012826566561978938,3296.3047500000002
