,Global averaged stocks(USD),Currency US Dollar Index,Gold/BTC Ratio,S2F Model,BTC/USD
2015-09-12,0.0290520162845611,0.2594045525633901,0.6718708330042464,6.578472504686748e-05,0.0005390865111111
2015-09-13,0.0284666659549415,0.2601882196029565,0.6818512566228376,6.605804740814894e-05,0.0004945730423384
2015-09-14,0.027881315625322,0.260971886642523,0.6918316802414289,6.634740629338513e-05,0.0004958187352041
2015-09-15,0.034209659402495,0.2750784912695465,0.6897775408204332,6.664438665279922e-05,0.0004926102589084
2015-09-16,0.0379760978014884,0.2676332557837804,0.703814926961893,6.693312412864343e-05,0.000481163448787
2015-09-17,0.0366263401765702,0.2335425437329852,0.7004045212286206,6.72059669967563e-05,0.0004879484502704
2015-09-18,0.0286641950922778,0.24568978145615,0.70376839755608,6.748401472461175e-05,0.0005178159922417
2015-09-19,0.02961111993505,0.2591432637818873,0.7088214636727755,6.774488003271132e-05,0.0005038305663276
2015-09-20,0.0305580447778224,0.2725967461076242,0.713874529789471,6.799005617703533e-05,0.0005011789151748
2015-09-21,0.0315049696205946,0.2860502284333615,0.7189275959061664,6.823644652156902e-05,0.0004622332658495
2015-09-22,0.0258838699922239,0.3013323336197344,0.7027726778257177,6.85150724508267e-05,0.0004955733692761
2015-09-23,0.0246666130694082,0.2931035307468734,0.7079503565063088,6.88168545843766e-05,0.0004924121230417
2015-09-24,0.0225063058481799,0.289968663283664,0.7087748728201501,6.909926378473606e-05,0.0005324807822687
2015-09-25,0.0239647286464491,0.3009404004474794,0.7021083908558386,6.939597149467158e-05,0.0005382843200401
2015-09-26,0.0205786782698195,0.2978056326367428,0.6953499188439369,6.969616253883851e-05,0.0005306971274857
2015-09-27,0.0171926278931897,0.294670864826005,0.6885914468320353,6.99767734445781e-05,0.0005157587486892
2015-09-28,0.01380657751656,0.2915360970152689,0.6818329748201337,7.025570320634246e-05,0.0005760126433353
2015-09-29,0.014265945238853,0.2860502284333615,0.6859448059852084,7.05581616108069e-05,0.0005528452903288
2015-09-30,0.0218160232707966,0.3040752679106884,0.6806606864432982,7.086987315810044e-05,0.0005469284292092
2015-10-01,0.0216872809130358,0.2978058319416861,0.6755790982016843,7.115820295225248e-05,0.0005609798044163
2015-10-02,0.0279578224436122,0.2836992273146625,0.6902861265471553,7.143338264060315e-05,0.0005585640155816
2015-10-03,0.030765516279223,0.2873564730359335,0.6875137096035955,7.170493551938219e-05,0.0005721246589326
2015-10-04,0.0335732101148338,0.2910137187572066,0.6847412926600358,7.199687310882559e-05,0.0005676799933811
2015-10-05,0.0363809039504447,0.2946709644784779,0.6819688757164759,7.229222216170603e-05,0.0005877236826104
2015-10-06,0.0359538797769917,0.269200689515384,0.6712631685527819,7.257477073824178e-05,0.000641324762347
2015-10-07,0.0396326343684359,0.2707681232469885,0.6811682079206277,7.284203223478103e-05,0.0006121272248727
2015-10-08,0.0431599331297944,0.2637148209334765,0.6804777898017966,7.310379177020445e-05,0.000605851818471
2015-10-09,0.0443517640361089,0.2437304145522909,0.6828011078403402,7.336245982055809e-05,0.0006212054762208
2015-10-10,0.04476479700111,0.2441222480720739,0.6832089258497643,7.363927042701381e-05,0.0006307365889795
2015-10-11,0.045177829966111,0.2445140815918574,0.6836167438591885,7.393756628725693e-05,0.0006506388760132
2015-10-12,0.0455908629311121,0.2449059151116399,0.6840245618686126,7.421621755688976e-05,0.0006341999348131
2015-10-13,0.0435383275955942,0.2417713466058475,0.672971904208592,7.448690517306705e-05,0.0006738344518612
2015-10-14,0.0397254709205459,0.2092477693292411,0.6745278636742266,7.476958814674309e-05,0.0006972471707957
2015-10-15,0.046513411188798,0.2264892414194745,0.6727534652707192,7.507619662776755e-05,0.0007192444278332
2015-10-16,0.0485394311326429,0.2331506105607306,0.648388245801679,7.537774920164225e-05,0.0007999194202165
2015-10-17,0.0487874382841732,0.238636479142638,0.6460324451137877,7.564996225848167e-05,0.0008732530179556
2015-10-18,0.0490354454357031,0.2441223477245455,0.6436766444258962,7.592440071610608e-05,0.0007883500711251
2015-10-19,0.0492834525872334,0.249608216306453,0.641320843738005,7.622136257405353e-05,0.0008052797441812
2015-10-20,0.0484372259540585,0.245297848283895,0.6294239603257857,7.65102434597972e-05,0.0008621458898906
2015-10-21,0.0464437892215913,0.2531350169419162,0.6313545021592266,7.677489100499114e-05,0.0008320329819912
2015-10-22,0.0553786700777181,0.3036833347384333,0.612865544854929,7.706086788754709e-05,0.0009051776594853
2015-10-23,0.0613879576546797,0.3322884771647358,0.6056235796396259,7.734933941902435e-05,0.000928514781523
2015-10-24,0.0612332119115766,0.3295455428737819,0.5999828540050681,7.764074871423641e-05,0.0009771896794737
2015-10-25,0.0610784661684736,0.3268026085828284,0.5943421283705104,7.793045391969451e-05,0.0009963086386621
2015-10-26,0.0609237204253705,0.3240596742918744,0.5887014027359525,7.823990924864553e-05,0.001011596203125
2015-10-27,0.0598936181570082,0.326019041195734,0.571490090780705,7.854487515943326e-05,0.0010916957951277
2015-10-28,0.0657753072201389,0.3601097532465283,0.5559399523941345,7.882602815204699e-05,0.0011938964639064
2015-10-29,0.0647682452366524,0.3405172800375968,0.5256770254951495,7.911391920623268e-05,0.0012810641497719
2015-10-30,0.0622520391469146,0.3275861759699232,0.5003121918549862,7.942500516682752e-05,0.0014146892246144
2015-10-31,0.0640266131449384,0.327324986840892,0.4841226984989657,7.973612845052616e-05,0.0012839987493099
2015-11-01,0.0658011871429619,0.3270637977118609,0.4679332051429453,8.00325436695194e-05,0.0013903044015837
2015-11-02,0.0675757611409855,0.3268026085828284,0.4517437117869249,8.033070653001666e-05,0.0017277453340167
2015-11-03,0.0699712426742242,0.3358152778001995,0.3963262461978983,8.063795992054062e-05,0.0021262423521668
2015-11-04,0.0687838782061128,0.3667711223877856,0.3857012859047563,8.094526484294897e-05,0.0022031144606541
2015-11-05,0.0683624316335377,0.3663794881729454,0.4103160146769714,8.123503644720417e-05,0.0019652224018528
2015-11-06,0.0698411712787543,0.4141851706359243,0.416955699905449,8.151918445849622e-05,0.0018530754853564
2015-11-07,0.0681182881326155,0.4118340698647542,0.414860321674939,8.181549276964042e-05,0.0019664302242731
2015-11-08,0.0663954049864768,0.4094829690935833,0.412764943444429,8.210150101654439e-05,0.0018426762322339
2015-11-09,0.0646725218403381,0.4071318683224123,0.410669565213919,8.23859407024591e-05,0.0019076861076524
2015-11-10,0.0650221459078602,0.4192791060455767,0.4642259246774366,8.267477717418452e-05,0.0014977706462164
2015-11-11,0.063411101648072,0.4083073688817622,0.50129911790302,8.298781157655333e-05,0.001254914823172
2015-11-12,0.0563589987944974,0.3942007642547382,0.4592129185311596,8.331498459767929e-05,0.0015103499698494
2015-11-13,0.0501114103987831,0.4075235025372512,0.4611356750354526,8.36301048135275e-05,0.0014971477277865
2015-11-14,0.0523016209684676,0.4134013042914137,0.4643700295823139,8.392801813114729e-05,0.0014608445139922
2015-11-15,0.054491831538152,0.4192791060455758,0.4676043841291751,8.422943111520225e-05,0.0013406195290912
2015-11-16,0.0566820421078363,0.4251569077997388,0.4708387386760365,8.455535878156538e-05,0.0014405082287736
2015-11-17,0.0568580742417893,0.4326018443280897,0.4582077510339848,8.487569235496653e-05,0.0014814921144316
2015-11-18,0.0643731179682194,0.4333857106726007,0.4589467105068734,8.517305150239563e-05,0.0014767359896651
2015-11-19,0.0642399200660075,0.4075235025372512,0.4750025984047674,8.546390940661938e-05,0.0013970798994572
2015-11-20,0.0669693822393064,0.4302508432093916,0.480416931859047,8.57665612887526e-05,0.0013581343941259
2015-11-21,0.0667197228687664,0.4332550662818493,0.4784711350858591,8.610181766196596e-05,0.0014044218700776
2015-11-22,0.0664700634982262,0.436259289354306,0.4765253383126712,8.644422742136177e-05,0.0013818585722753
2015-11-23,0.0662204041276861,0.4392635124267623,0.4745795415394833,8.677932507621762e-05,0.0013677975494644
2015-11-24,0.0666630390473458,0.4286834094777871,0.4824552482897898,8.709472840164121e-05,0.0013394871595737
2015-11-25,0.0669872370983665,0.4392635124267623,0.4686939648687815,8.739692442449252e-05,0.0014164914546349
2015-11-26,0.0671141819870944,0.4435737309706136,0.4461235836247059,8.77198037175239e-05,0.0016474853325986
2015-11-27,0.0672411268758222,0.4478839495144635,0.4235532023806302,8.802844616271602e-05,0.0016980477050706
2015-11-28,0.0664058194131157,0.449843216765851,0.4175060833853661,8.8316522084164e-05,0.0016918101691144
2015-11-29,0.0655705119504092,0.4518024840172385,0.4114589643901017,8.861899258899168e-05,0.0018231042676408
2015-11-30,0.0647352044877027,0.4537617512686265,0.4054118453948375,8.893125079831857e-05,0.00187997991696
2015-12-01,0.0695558094525956,0.4392635124267623,0.421349979020312,8.925751515029512e-05,0.001740003838819
2015-12-02,0.0652775717043079,0.4467084489551136,0.4213852101129534,8.958664524235012e-05,0.0017088530215247
2015-12-03,0.0577433440811087,0.3538403172775268,0.4222049790240778,8.988533487513278e-05,0.0017263958214127
2015-12-04,0.0683341187728319,0.3824451607464132,0.4287899695073662,9.018200384950936e-05,0.0017465624815942
2015-12-05,0.0671622198009042,0.38649433963994,0.4160121491082034,9.05076686841433e-05,0.0019897109006278
2015-12-06,0.0659903208289768,0.3905435185334656,0.4032343287090406,9.084717792487424e-05,0.0019881442449372
2015-12-07,0.0648184218570492,0.3945926974269933,0.3904565083098777,9.1153367820878e-05,0.0020518711330209
2015-12-08,0.0611131191926771,0.3871474619412263,0.3714307741401055,9.147611039696052e-05,0.002240861647175
2015-12-09,0.0577427013497576,0.3432602143285508,0.3700852458342787,9.18204577541364e-05,0.0022597352404354
2015-12-10,0.0600796943300419,0.3663794881729454,0.3703912880076202,9.22075764822283e-05,0.002240069103708
2015-12-11,0.0506816874072806,0.3518809503736668,0.3414374021249666,9.25861130957666e-05,0.0025841251245992
2015-12-12,0.0515893402751225,0.3522727838934494,0.3421199668346779,9.290952645227008e-05,0.0024242565510225
2015-12-13,0.0524969931429644,0.3526646174132333,0.3428025315443889,9.3218621112924e-05,0.0024125360081375
2015-12-14,0.0534046460108062,0.3530564509330163,0.3434850962541001,9.355790623602608e-05,0.002510933505032
2015-12-15,0.057856464798911,0.3773512253367608,0.3271569445984021,9.39380188746261e-05,0.0027104180204192
2015-12-16,0.0645484637958144,0.3636365538819928,0.3395151994055892,9.42870409353684e-05,0.0026123977880384
2015-12-17,0.0573683048908369,0.4184952397010666,0.3300186070863294,9.460700716145142e-05,0.0026231936008826
2015-12-18,0.0474009360347223,0.3961598322011821,0.3294040639288648,9.493513773832686e-05,0.0026943281208913
2015-12-19,0.0486570727574068,0.3930250643904451,0.3374524869960394,9.526804338171236e-05,0.0026821168461503
2015-12-20,0.0499132094800913,0.3898902965797082,0.3455009100632138,9.55915745573693e-05,0.0024968065329281
2015-12-21,0.0511693462027758,0.3867555287689712,0.3535493331303884,9.590621833733756e-05,0.0024586253482224
2015-12-22,0.0555832438411629,0.3781347927238543,0.3528854050752523,9.621052407536244e-05,0.0024391193329222
2015-12-23,0.0607182097992782,0.3820532275741581,0.3464208075322864,9.652288403816832e-05,0.0024941265149398
2015-12-24,0.0596500011874189,0.3679469219045503,0.3392221184525782,9.682265979175116e-05,0.0026128790162846
2015-12-25,0.0594748623411065,0.3673590968855214,0.3452858889138165,9.71284717677712e-05,0.00261918307751
2015-12-26,0.0592997234947939,0.3667712718664924,0.3513496593750547,9.746561225262532e-05,0.0022570079923858
2015-12-27,0.0591245846484814,0.3661834468474647,0.357413429836293,9.785045070765236e-05,0.0023093728828666
2015-12-28,0.0589494458021689,0.3655956218284362,0.3634772002975312,9.821020842737253e-05,0.0023042392055982
2015-12-29,0.0647425795576134,0.3726489241419473,0.3567433217180888,9.852937199107431e-05,0.0024052507711882
2015-12-30,0.0611907371736422,0.3793102932832042,0.3562120057242189,9.8857436190538e-05,0.0023452043720246
2015-12-31,0.0558969294217792,0.3934168979102272,0.352980839213354,9.91697390847328e-05,0.0023824513230796
2016-01-01,0.0537751534003647,0.3957680485076347,0.3536983828059329,9.944949533081532e-05,0.0024180000078465
2016-01-02,0.0516533773789502,0.3981191991050412,0.354415926398512,9.973610817656644e-05,0.0024095443869401
2016-01-03,0.0495316013575357,0.4004703497024477,0.355133469991091,0.0001000335425318,0.0023772044664571
2016-01-04,0.0474098253361212,0.4028215002998547,0.35585101358367,0.0001003667464582,0.0024062699613516
2016-01-05,0.0473665662480632,0.4235894740681347,0.3578984506685054,0.0001007103332821,0.0023955968314714
2016-01-06,0.0404989599735238,0.4149687380230187,0.3648593133734665,0.0001010139904019,0.0023686549614046
2016-01-07,0.0284794588507047,0.3773512253367608,0.3465715989177305,0.000101310794687,0.0026417841017636
2016-01-08,0.0237173097575116,0.3898903962321798,0.3471311824276609,0.0001016404895577,0.0025963176801086
2016-01-09,0.0240629757619108,0.3923721413941026,0.3482432129242994,0.0001019687576883,0.0025432921447466
2016-01-10,0.02440864176631,0.394853886556024,0.3493552434209378,0.0001023037284103,0.0025468781735442
2016-01-11,0.0247543077707091,0.3973356317179468,0.3504672739175762,0.0001026536756971,0.002551002164259
2016-01-12,0.0284484661270773,0.4067399351501573,0.3571964765502319,0.0001030061378263,0.0024307961865779
2016-01-13,0.0167428575661572,0.4051725014185532,0.3606024388100586,0.0001033358534429,0.0023994754562583
2016-01-14,0.0238058759589497,0.4114419373875546,0.3577736837106036,0.0001036221684473,0.0023799884481778
2016-01-15,0.0122591309792807,0.4063480019779022,0.4302096710751401,0.000103884917532,0.0017573957329015
2016-01-16,0.0123509925406124,0.408437913620042,0.4255445253670899,0.0001041559858047,0.0019763767599791
2016-01-17,0.012442854101944,0.4105278252621809,0.4208793796590397,0.0001044580087874,0.0019269562606345
2016-01-18,0.0125347156632759,0.4126177369043207,0.4162142339509896,0.0001047913435312,0.0019729039105356
2016-01-19,0.0126265772246075,0.4075235025372512,0.4115490882429394,0.0001051066698336,0.001906666917489
2016-01-20,0.0069476971371437,0.4114419373875546,0.3778787346184997,0.0001054038674199,0.0022849033913114
2016-01-21,0.0095426105830184,0.410266436828206,0.3843239684092431,0.0001056985292024,0.0021908372366202
2016-01-22,0.0169039325790062,0.4302508432093916,0.4117695789004261,0.0001060209687254,0.0019287774978748
2016-01-23,0.0148143403314067,0.4275079089184381,0.4096147012569285,0.0001063895123626,0.001975951977416
2016-01-24,0.0127247480838071,0.4247649746274842,0.4074598236134308,0.0001067529032611,0.0021220336929275
2016-01-25,0.0106351558362076,0.4220220403365307,0.4053049459699333,0.0001070946353263,0.0020159169608988
2016-01-26,0.0180241479615502,0.4220220403365307,0.4105831123536433,0.0001074306682274,0.0020199464914911
2016-01-27,0.0108341628925263,0.4039970008592037,0.4055739274862072,0.0001077552817337,0.0020465485355074
2016-01-28,0.0144861515360081,0.3887148956728312,0.4211820690767086,0.0001080674128002,0.0019079882072515
2016-01-29,0.0257290588866106,0.4318182769409961,0.4223996876466542,0.0001083978312186,0.0019002971949588
2016-01-30,0.0256494763990863,0.4238506631971659,0.4263306040662979,0.0001087655195413,0.0018887937951603
2016-01-31,0.0255698939115621,0.4158830494533365,0.4302615204859416,0.0001091446372422,0.0017992574065274
2016-02-01,0.0254903114240377,0.4079154357095067,0.4341924369055853,0.0001095016023131,0.0018397318410978
2016-02-02,0.0165871313853998,0.4028215002998547,0.4323329114475579,0.0001098555269228,0.0018528678458797
2016-02-03,0.0203890507337268,0.3409092132098519,0.4431142446756418,0.0001102253586668,0.0018104117646536
2016-02-04,0.0222907838642621,0.3087775691055014,0.4266469497644604,0.0001105916748971,0.0019957975307785
2016-02-05,0.014302983994682,0.3307210434331313,0.4301111656745925,0.0001109592339245,0.0019670626463129
2016-02-06,0.0123894202497849,0.3247126969406886,0.4403662689653031,0.000111362146184,0.0018724398104728
2016-02-07,0.010475856504888,0.3187043504482467,0.4506213722560137,0.0001117580632411,0.0018733645405137
2016-02-08,0.0085622927599908,0.3126960039558044,0.4608764755467242,0.000112096536019,0.0018434215456396
2016-02-09,0.0079451835128732,0.2931035307468734,0.4579951389061982,0.000112434006936,0.0018677873614506
2016-02-10,0.0060530477775984,0.2860502284333615,0.4496801169035599,0.0001127898904218,0.0019208221124343
2016-02-11,0.0,0.2731191243656878,0.472353044427617,0.0001131651102865,0.0019019957492351
2016-02-12,0.0085745591244212,0.2895770290688255,0.4633280133246443,0.0001135419608105,0.0019454900278444
2016-02-13,0.01036508339058,0.2982956736676514,0.4539029211773522,0.0001138850157552,0.002017181229002
2016-02-14,0.0121556076567386,0.3070143182664768,0.4444778290300601,0.0001142244960594,0.0021622250351185
2016-02-15,0.0139461319228975,0.315732962865304,0.4350527368827679,0.0001145566856387,0.0020957426761439
2016-02-16,0.0157366561890562,0.3244516074641304,0.4256276447354758,0.0001148606333307,0.0021646596871788
2016-02-17,0.0236684512810725,0.3213167400009209,0.4176326465411594,0.0001151688216567,0.0022480242011602
2016-02-18,0.0217292218571362,0.3275861759699232,0.4167403798595305,0.0001155077618299,0.0023051262091877
2016-02-19,0.021627724772413,0.3138715045151539,0.4198064767920073,0.0001158394105461,0.002290140744324
2016-02-20,0.0238204626924952,0.3240595746394019,0.4120327768265704,0.0001161511306272,0.0024447060155952
