,Currency US Dollar Index,Gold/BTC Ratio,S2F Model,Onchain Mining Difficulty,BTC/USD
2017-05-28,0.3430156357242609,0.0810676565635355,0.0047128593198764,0.0050259501648134,0.0187234473639471
2017-05-29,0.3425749551374464,0.0804199665277,0.0047149433255614,0.0050455293293845,0.0191114513623497
2017-05-30,0.3406008020022587,0.0793770969257976,0.0047170416351336,0.0050429327592125,0.0196300931901388
2017-05-31,0.3361267558141243,0.0760495459741165,0.004719156811971,0.0050213875139207,0.0203709067047194
2017-06-01,0.3327120191798963,0.0726607557493218,0.004721292666747,0.0050213099576096,0.0211053432709555
2017-06-02,0.3303722895962059,0.0708695055398775,0.0047234493852863,0.0050408498059294,0.0218230309207303
2017-06-03,0.3264755155833599,0.0686208024757113,0.0047256279014892,0.0051259254358533,0.0227184864700438
2017-06-04,0.3217144678482173,0.0671864613419437,0.0047278296051721,0.0054628542111562,0.0237458652127913
2017-06-05,0.3195264494812347,0.0650002220360044,0.0047299588184939,0.0057514006476338,0.0244127124816149
2017-06-06,0.319922189129123,0.0621256196683673,0.0047320067565774,0.0057332398411959,0.0246963230908179
2017-06-07,0.3217183273715126,0.0641203159498743,0.0047340198898153,0.0057741026295339,0.0247999742968869
2017-06-08,0.3257960184848364,0.0624633840383842,0.0047359711949399,0.0057479995327392,0.0245912818745784
2017-06-09,0.3282792116463403,0.0625060667975932,0.0047379166197738,0.0057429743552029,0.0244080613870514
2017-06-10,0.3289397731165228,0.0628345913494139,0.00473985915263,0.0057870242588461,0.0242656042924997
2017-06-11,0.3304298704569853,0.0637538159099108,0.0047417467161609,0.0057893822390743,0.0238793767140119
2017-06-12,0.3318447713660515,0.0655991187583863,0.0047435901177647,0.0057755947058635,0.0233175594936197
2017-06-13,0.3337807816232087,0.0647176658352401,0.0047454658758956,0.0057720312822545,0.0230027528374523
2017-06-14,0.3365173444581357,0.0691981853461501,0.0047473735480327,0.0057717825498581,0.0229381660603231
2017-06-15,0.3390739672855734,0.0694235210849975,0.0047492829378796,0.0057811115516831,0.0229669189156841
2017-06-16,0.3416348886279412,0.0680069807565555,0.0047512126634858,0.0058053003079934,0.0231964690453296
2017-06-17,0.3444306936630159,0.0675005833976371,0.0047531033652771,0.0058574475055651,0.0233036394114126
2017-06-18,0.3473277895679039,0.06732967337415,0.0047549510542451,0.0059433543462514,0.0232725573414727
2017-06-19,0.3503430115027851,0.0658999620878748,0.0047568003799647,0.0060076143636122,0.0233553661268136
2017-06-20,0.3534751083649551,0.0633194608160399,0.0047586378553159,0.0060457912172048,0.0234831823562381
2017-06-21,0.3543339089954316,0.0630203635975284,0.0047604744360275,0.0060779768096412,0.0234978351319847
2017-06-22,0.3526712569235942,0.0631047388213689,0.004762315908863,0.0060884213361199,0.023413812621236
2017-06-23,0.3495802956351921,0.0633529023372332,0.0047641472994357,0.0060929362901712,0.0232589430721927
2017-06-24,0.344360948889737,0.0649414284786008,0.0047659728220444,0.0060896029763228,0.0229967811469511
2017-06-25,0.3367379654917951,0.0663704547245613,0.0047677792517299,0.0060853884120368,0.0227843123219525
2017-06-26,0.3265792057579883,0.06800765897318,0.0047695636931317,0.0060836297815326,0.0226253882001409
2017-06-27,0.3133222481619434,0.0671265656566066,0.0047713361113805,0.0060784764866282,0.0224116952594987
2017-06-28,0.2967243618606223,0.067296309131179,0.004773092362026,0.006073097251309,0.0221766762223192
2017-06-29,0.2868178812842482,0.0672377059838379,0.0047749537842992,0.0060687600881177,0.0220285965973235
2017-06-30,0.2843330420244694,0.0681061778825531,0.0047769331684892,0.0060659137837875,0.0219674435312573
2017-07-01,0.2842003123224816,0.0676027955751615,0.0047789754246466,0.0060673806026097,0.0219662551207719
2017-07-02,0.2891196213685202,0.0662096186071562,0.0047811160505821,0.0060742087399858,0.0220541811402719
2017-07-03,0.2915480455534811,0.0655120137964704,0.0047832090955403,0.0060715647874781,0.0221406951613338
2017-07-04,0.2908594328669329,0.0653558583519026,0.0047852449048185,0.0060593326945628,0.0222255344886815
2017-07-05,0.2930823271046545,0.0650930077758699,0.0047872760234079,0.0060461208189902,0.0223804581530163
2017-07-06,0.2964867711162997,0.0650360897207527,0.0047892630128004,0.006028632998004,0.0225886295098569
2017-07-07,0.2972757909518264,0.0656416925412912,0.0047912797620865,0.0060233529734744,0.0225945691819512
2017-07-08,0.2957355296789085,0.0669460686198819,0.0047933256908224,0.0060325088639041,0.0223825110229697
2017-07-09,0.2923977269969313,0.0684701270981585,0.0047953585845493,0.0060398503288728,0.0220626964271677
2017-07-10,0.286334789137233,0.070327791806868,0.0047973926961352,0.0060494514128891,0.0215649841489718
2017-07-11,0.2811093214687619,0.0709015787283636,0.0047995318953054,0.0060573856126928,0.0210585556792837
2017-07-12,0.2767214317288639,0.069957142176528,0.0048017831246105,0.0060611127765812,0.0205510446771801
2017-07-13,0.2705764947517455,0.0713942165348377,0.0048038735595563,0.0061419987520938,0.0198959368419646
2017-07-14,0.2633649835460959,0.0750317076033745,0.0048058088930242,0.0065362019548922,0.019126773702824
2017-07-15,0.2571596187220294,0.0763643069491099,0.0048077823979224,0.0068831317767821,0.0187652763125965
2017-07-16,0.2518391497332796,0.0765272336157792,0.0048097409428099,0.006870026411863,0.0188434954268375
2017-07-17,0.246857746968931,0.0760468310607539,0.0048117248765359,0.0069179832588479,0.0191366753005156
2017-07-18,0.242703722151285,0.0741174050760949,0.0048137625700826,0.0069024364232201,0.0197879695971072
2017-07-19,0.237392902106365,0.0750344146085339,0.0048157815655319,0.0068936007613699,0.0204560582284194
2017-07-20,0.2308407419655897,0.0617649600571601,0.0048177994688897,0.0069314894459597,0.0211258313002143
2017-07-21,0.2244320970735399,0.0646989987005196,0.0048198782307803,0.0069244094166879,0.0220944700495195
2017-07-22,0.217726728577565,0.0636630848941909,0.0048220152327215,0.0068997251578927,0.023294710548607
2017-07-23,0.2118096122718596,0.0635467999525148,0.0048240981048535,0.0069044829482229,0.0240714345753113
2017-07-24,0.2069262324957686,0.062278980990966,0.0048261319889867,0.0069352313169381,0.0244015812505894
2017-07-25,0.2022461757357533,0.0655750157588552,0.0048281698810207,0.0069905367098834,0.0245535651428256
2017-07-26,0.1981083142369501,0.0669730735040416,0.0048301885017937,0.0070827494083427,0.0243548531323557
2017-07-27,0.1934152006627181,0.0649294016202507,0.0048321952341345,0.0071831761399223,0.0242677547836028
2017-07-28,0.1880253089436302,0.0624132464866884,0.004834192675446,0.0072953460186935,0.0243157476589027
2017-07-29,0.182767228208014,0.0612554610042391,0.0048361592350845,0.0073654994583853,0.0241194128931722
2017-07-30,0.1773530251757588,0.0609673287750814,0.0048380951738557,0.0073826285706947,0.0237749365060727
2017-07-31,0.1740117525129325,0.0610362648267175,0.0048400566125335,0.00741118969271,0.0238053837164389
2017-08-01,0.1730347361993378,0.0639614026329583,0.0048420435346807,0.0074366093677118,0.024214016111002
2017-08-02,0.1731417201672234,0.0637947634997884,0.0048440274606957,0.0074454800401603,0.0248171333015738
2017-08-03,0.1749796076947812,0.0611830696040792,0.0048460212168436,0.0074456987417892,0.0257489544358583
2017-08-04,0.1774039388140348,0.0590468925760848,0.0048480532581017,0.007442316834239,0.0266062488293044
2017-08-05,0.1803198506034161,0.0565008501375924,0.0048501258326356,0.0074359238428374,0.0273726397781806
2017-08-06,0.1848745108741776,0.0535980924848803,0.0048521645800842,0.0074305038266157,0.02836444372865
2017-08-07,0.1908403630010283,0.0506887849845793,0.004854171706958,0.0074285844568886,0.0294978523780979
2017-08-08,0.1937988375946126,0.0498964858250242,0.0048561627205927,0.0074907301372743,0.0305253015853273
2017-08-09,0.1934830286529416,0.0516136803344524,0.0048581197034542,0.0077071259689045,0.031461558473856
2017-08-10,0.1918420749955325,0.0506133948865166,0.0048600279028448,0.0079122020654986,0.0323681332706056
2017-08-11,0.1876734624296427,0.0471937223301816,0.0048618800362451,0.0079427348487011,0.0331864242737095
2017-08-12,0.1866033036846567,0.0446571742655482,0.0048637413154521,0.0080098767181093,0.0341450372673357
2017-08-13,0.189059784049103,0.0420643529172557,0.0048656093335386,0.0079999373031132,0.0352520278912905
2017-08-14,0.1912660073863989,0.0403432683347104,0.0048674398879299,0.0079979370812164,0.0363451270317963
2017-08-15,0.1946015538239815,0.0402544410826662,0.0048692450283053,0.0079995556306477,0.0374737085465549
2017-08-16,0.1956043394337989,0.0394684185408876,0.0048711104369727,0.0079926107421371,0.0382288876562966
2017-08-17,0.1936642147750578,0.0396365203490518,0.0048730392857208,0.0079920228969365,0.038551552651351
2017-08-18,0.1915220007604487,0.04050671330077,0.0048749986088998,0.0080006497965093,0.0386678322146891
2017-08-19,0.1882033569739443,0.0419292408773797,0.0048770114306288,0.0080236765130764,0.0384547715037554
2017-08-20,0.1849859673571809,0.0425591870508674,0.0048788264061472,0.0080215604200275,0.0383730887150421
2017-08-21,0.1821870259817242,0.0421779127456262,0.0048804216868561,0.0079946771553899,0.0384608442469488
2017-08-22,0.1783692634012876,0.0415810596285587,0.0048819784216536,0.007924587564124,0.0383832155632215
2017-08-23,0.1738795169861302,0.0403413727952904,0.0048834332932181,0.0077987454124629,0.0382511299743854
2017-08-24,0.1694677651141259,0.0396441088910179,0.0048849499954429,0.0077277667729695,0.0382871932138914
2017-08-25,0.1650201154498462,0.0395808979777332,0.0048865591155053,0.0077107227465705,0.0384853381534141
2017-08-26,0.1604389447288406,0.039566666316445,0.0048881333032316,0.0076933072752827,0.03882809311571
2017-08-27,0.1558757479522234,0.0399065408237541,0.0048897199372297,0.0076998774980393,0.0393777954175388
2017-08-28,0.1538957129082049,0.0396152091516112,0.0048914611654814,0.0076934506808089,0.0399392624467423
2017-08-29,0.1548166354134084,0.0386052396360375,0.0048933642963778,0.007668823450777,0.0405227727869194
2017-08-30,0.1575772794313423,0.0376719240145403,0.0048954047431834,0.0076632538149904,0.0412870414349608
2017-08-31,0.1629767677036219,0.0365846814574304,0.0048976262287622,0.0076683472069784,0.0422023402224131
2017-09-01,0.1638562359091918,0.0360730807754617,0.0048997841641536,0.0076702199831988,0.0426410005265411
2017-09-02,0.1596512696297548,0.0368437967362859,0.0049018717438622,0.0076728756689006,0.0425664902691049
2017-09-03,0.1545294265048365,0.0378012912326186,0.004904051052843,0.0076780388733986,0.0422624931165989
2017-09-04,0.1466247880709524,0.0394300479039007,0.0049062682398094,0.0076838866740963,0.04155979727516
2017-09-05,0.1401642705224107,0.0397820800087214,0.0049085180712001,0.0077346178705153,0.040878644260182
2017-09-06,0.1356627798071485,0.0386013738457661,0.0049108144850903,0.0078344105593995,0.0402437426693574
2017-09-07,0.1294969123821241,0.0394924894592971,0.0049131200151876,0.0079096217825101,0.0392987496450768
2017-09-08,0.1226881865300177,0.0421558538917598,0.0049154348079642,0.00794175259006,0.0381312713438081
2017-09-09,0.1197506747274234,0.0431304720323319,0.0049176977771189,0.0079787910568015,0.037229567559964
2017-09-10,0.1207380906556672,0.042889393273996,0.0049198928415225,0.0079946441099816,0.0365949588081972
2017-09-11,0.1242927034653528,0.0429725978763526,0.0049221407244152,0.0080065581075593,0.0360537005394922
2017-09-12,0.1316196446542692,0.0428229895898114,0.0049244275380693,0.0080140475027905,0.0357297638227412
2017-09-13,0.1348469871134336,0.0460489802175251,0.0049267132851924,0.008012771700016,0.0352292621042004
2017-09-14,0.1334730955885668,0.055800227399658,0.0049290190797332,0.0080056483719829,0.0345336413355155
2017-09-15,0.1323707449287256,0.0486761646574567,0.0049313401765037,0.0080007127562768,0.0339442013919601
2017-09-16,0.129600905199047,0.0468085762130797,0.0049336762615615,0.0079992150825884,0.0333764982975898
2017-09-17,0.1297727447000387,0.0444965784324651,0.0049358872410334,0.0080608776057499,0.0330725387340787
2017-09-18,0.1335996845858166,0.0438073853450585,0.0049379581548984,0.0088091639583867,0.0330928036899846
2017-09-19,0.1373070440952167,0.0447749408559489,0.0049399574044508,0.0095419733592376,0.033086258334295
2017-09-20,0.142117938669246,0.0462191700892496,0.0049418441543873,0.0095628034851713,0.03311531985389
2017-09-21,0.1462571196262683,0.0475722889894255,0.0049437796645756,0.0096359715133305,0.0334161349310068
2017-09-22,0.1492125718254121,0.0474140253528572,0.0049457757585188,0.0096449890016389,0.0339528432877177
2017-09-23,0.1528119061900105,0.0467811192701828,0.0049477173134928,0.009607856350787,0.0346482492620463
2017-09-24,0.1565091105163529,0.0450483400062317,0.0049496426160106,0.0096425209142265,0.035543120630417
2017-09-25,0.1606664470732919,0.0441356079683752,0.0049515256917105,0.0096214336292216,0.0361828919501879
2017-09-26,0.165499317701714,0.0441096707382067,0.0049533539279273,0.0095984298171158,0.0365207041977174
2017-09-27,0.1703767962918829,0.0414560229588713,0.0049553200517729,0.0096002081486227,0.0367979634680589
2017-09-28,0.1754333746982471,0.0416722567176997,0.0049574311767757,0.0096298388639592,0.0368870554945163
2017-09-29,0.1806652523729898,0.0407842914061289,0.0049594414502085,0.0096434359237439,0.0370949336976878
2017-09-30,0.1859815284456036,0.0400054760274816,0.0049613831483115,0.0096482048250837,0.0374460263516508
2017-10-01,0.1914889853397521,0.0395400636692317,0.0049633841216699,0.0096840394500187,0.0376765029582879
2017-10-02,0.1971518902548618,0.039238315850773,0.0049654072459878,0.0097469765324391,0.0378534417379197
2017-10-03,0.2008619558999395,0.0391551328937627,0.0049674105331626,0.0097802238088468,0.0382887914164232
2017-10-04,0.2024075896990034,0.0393239202291903,0.0049694058649869,0.0097872062659566,0.0389799753924122
2017-10-05,0.2027314745943575,0.0388032961576832,0.0049713945216529,0.0097968976459052,0.0398251890660955
2017-10-06,0.2012164494436096,0.0381376087985793,0.0049733699162411,0.0097981077301207,0.0409031446858013
2017-10-07,0.1988933961626452,0.037202691695144,0.0049753955773087,0.0098028870146687,0.041968383743288
2017-10-08,0.1957713488402646,0.0360334813389147,0.0049774751931659,0.0098143852303522,0.0430118343372967
2017-10-09,0.1907576393933693,0.0352986771191523,0.0049795739604651,0.0098172526655738,0.0442231918780645
2017-10-10,0.1840059659282159,0.0350772168321188,0.0049817079321297,0.009814573997241,0.0455515198600812
2017-10-11,0.18011371906145,0.0339673360897863,0.0049837897891991,0.0098156914880015,0.046781763423042
2017-10-12,0.1793354390512942,0.0314255865153614,0.0049858100984438,0.0098191617236595,0.0479155727981791
2017-10-13,0.1795458106755166,0.0303044597984095,0.0049878237781524,0.0098891705106955,0.04902032880172
2017-10-14,0.1819689653935775,0.0301977268194065,0.0049898073259733,0.0100978800482841,0.0500411916172324
2017-10-15,0.1834740371321957,0.0297311708041319,0.0049919578474957,0.0102812489180239,0.0509464583159692
2017-10-16,0.1838519813032004,0.0293074525498612,0.0049942972105051,0.0103554771282392,0.0517205808066158
2017-10-17,0.1857110124438292,0.0292672034620312,0.0049965288799066,0.0104386098139801,0.0523256209268994
2017-10-18,0.1883777380278065,0.0294706580370383,0.0049986890582355,0.010452270865977,0.0527373832836514
2017-10-19,0.1914397932620151,0.0290297428911926,0.0050009184728033,0.0104728825469171,0.0531655100075771
2017-10-20,0.1951932770490963,0.0278874841795795,0.0050031700143907,0.0104928952794941,0.0536064146436628
2017-10-21,0.1993903060667949,0.0273508598517413,0.0050053816347497,0.010485663716051,0.0539262921218623
2017-10-22,0.2040274987511169,0.0272661621276726,0.0050075612516846,0.0104619885674521,0.0541670651995287
2017-10-23,0.2076862564867709,0.0275614305360883,0.005009809275115,0.0104592086345807,0.054170305801632
2017-10-24,0.210162663137512,0.028505887691827,0.0050121209699971,0.0104794996825461,0.0539058878193468
2017-10-25,0.2169605530222214,0.0285159887002477,0.0050144409173599,0.0105633864090152,0.0534762017776055
2017-10-26,0.2281317374280846,0.0278542975183213,0.0050167892651375,0.0116827921098144,0.0528320570473667
2017-10-27,0.2343875218725113,0.0279424529823232,0.0050187380329581,0.0127537456582927,0.0529212651053225
2017-10-28,0.2363370981093772,0.0276813585784002,0.0050202388833155,0.0127329779104119,0.0538406894024443
2017-10-29,0.2391157348475752,0.0271251427957725,0.0050219871299308,0.0127820011909314,0.0550999838085777
2017-10-30,0.2409941726535175,0.0260637085477744,0.005023907551553,0.0127759154359515,0.0569677421874423
2017-10-31,0.2425243464956598,0.0250900198518844,0.0050257585967128,0.0127396051389041,0.0589030706883231
